recording_started_at_utc,sample_timestamp_utc,device_name,channel,channel_sample_index,value_uv
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF8,8,-424.804688
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF8,9,369.628906
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF8,10,636.718750
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF8,11,-247.070312
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF8,12,-395.019531
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP9,1,0.000000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP9,2,-2.929688
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP9,3,-12.207031
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP9,4,85.937500
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP9,5,-416.992188
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP9,6,147.949219
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP9,7,517.089844
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP9,8,-695.312500
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP9,9,-791.503906
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP9,10,385.253906
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP9,11,720.703125
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP9,12,-273.925781
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF7,1,-0.488281
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF7,2,-0.488281
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF7,3,40.039062
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF7,4,-139.160156
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF7,5,513.671875
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF7,6,430.664062
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF7,7,-916.503906
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF7,8,-1000.000000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF7,9,-110.351562
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF7,10,890.625000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF7,11,-437.500000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF7,12,-1000.000000
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP10,13,-543.945312
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP10,14,781.738281
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP10,15,552.246094
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP10,16,-787.597656
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP10,17,-938.476562
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP10,18,271.972656
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP10,19,813.964844
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP10,20,-195.312500
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP10,21,-797.851562
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP10,22,-142.089844
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP10,23,999.511719
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,TP10,24,-7.812500
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF8,13,297.363281
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF8,14,730.468750
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF8,15,31.738281
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF8,16,-672.851562
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF8,17,-252.929688
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF8,18,610.839844
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF8,19,164.062500
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF8,20,-666.992188
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF8,21,-557.617188
2026-08-04T19:00:29.591Z,2026-08-04T19:00:29.939Z,Muse-2E72,AF8,22,385.253906
